"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"MEHL","2024-08-11","386","412","386","410","4.33 %","83,160.00"
"MEHL","2024-08-08","408","408","385.2","393","-1.75 %","60,028.00"
"MEHL","2024-08-07","378","400","371","400","5.82 %","60,197.00"
"MEHL","2024-08-06","404","412","363.9","378","-6.44 %","97,587.00"
"MEHL","2024-08-05","392.8","408.4","380","404","4.91 %","83,656.00"
"MEHL","2024-08-01","393","398","383.2","385.1","-3.00 %","59,059.00"
"MEHL","2024-07-31","393","404.9","387.1","397","0.79 %","79,303.00"
"MEHL","2024-07-30","371","399","371","393.9","4.76 %","68,874.00"
"MEHL","2024-07-29","375","395.2","372.4","376","-1.05 %","51,789.00"
"MEHL","2024-07-28","388.6","399","372.4","380","-0.26 %","26,783.00"
"MEHL","2024-07-25","379","388","377","381","-0.52 %","55,867.00"
"MEHL","2024-07-24","400","400","380","383","-3.48 %","51,204.00"
"MEHL","2024-07-23","395","413.1","390","396.8","0.48 %","63,084.00"
"MEHL","2024-07-22","380","400","372","394.9","3.95 %","78,434.00"
"MEHL","2024-07-21","377.4","389","365","379.9","2.68 %","83,395.00"
"MEHL","2024-07-18","370","380","366","370","0.57 %","67,695.00"
"MEHL","2024-07-17","371","377.2","359.3","367.9","-0.54 %","48,220.00"
"MEHL","2024-07-16","341.3","371.8","341.3","369.9","6.29 %","62,476.00"
"MEHL","2024-07-15","358","359.9","345.1","348","-1.39 %","47,995.00"
"MEHL","2024-07-14","354","368","348.2","352.9","1.67 %","25,745.00"
"MEHL","2024-07-11","356","360.9","347.1","347.1","-1.39 %","34,785.00"
"MEHL","2024-07-10","342.5","353","342.2","352","2.62 %","13,861.00"
"MEHL","2024-07-09","339.1","347","338.1","343","0.88 %","23,459.00"
"MEHL","2024-07-08","346.1","350","339.9","340","-1.96 %","29,419.00"
"MEHL","2024-07-07","349.4","349.4","337","346.8","1.23 %","22,547.00"
"MEHL","2024-07-04","344","353.4","341.2","342.6","-0.70 %","38,933.00"
"MEHL","2024-07-03","343","348","343","345","-0.86 %","14,591.00"
"MEHL","2024-07-02","353.9","374","347","348","0.29 %","37,240.00"
"MEHL","2024-07-01","339.1","348.9","339.1","347","0.64 %","8,146.00"
"MEHL","2024-06-30","341","352","337.3","344.8","-0.32 %","27,257.00"
"MEHL","2024-06-27","341","350","341","345.9","-0.32 %","21,411.00"
"MEHL","2024-06-26","354","360","342","347","-2.23 %","31,434.00"
"MEHL","2024-06-25","353","361.9","352","354.9","1.98 %","30,301.00"
"MEHL","2024-06-24","349.8","354.9","343.1","348","1.46 %","21,224.00"
"MEHL","2024-06-23","355.7","355.7","342.1","343","-1.66 %","23,324.00"
"MEHL","2024-06-20","350","351.8","341","348.8","-0.26 %","24,224.00"
"MEHL","2024-06-19","348","350","342","349.7","1.92 %","27,987.00"
"MEHL","2024-06-18","346.6","358.8","343","343.1","-2.53 %","31,102.00"
"MEHL","2024-06-16","348","365","348","352","-0.85 %","29,524.00"
"MEHL","2024-06-13","354","364","352","355","-0.98 %","52,181.00"
"MEHL","2024-06-12","373","375","355.1","358.5","-3.89 %","62,721.00"
"MEHL","2024-06-11","381","383","365","373","-1.06 %","52,739.00"
"MEHL","2024-06-10","360","377.4","350","377","6.50 %","103,553.00"
"MEHL","2024-06-09","346.8","365","343","354","4.12 %","83,252.00"
"MEHL","2024-06-06","335.1","353","335.1","340","0.29 %","55,318.00"
"MEHL","2024-06-05","346.2","352","336.5","339","-3.17 %","56,028.00"
"MEHL","2024-06-04","340","361","334","350.1","4.51 %","81,558.00"
"MEHL","2024-06-03","355","359","335","335","-5.90 %","95,123.00"
"MEHL","2024-06-02","352.9","374","345","356","2.89 %","132,246.00"
"MEHL","2024-05-30","320","346","320","346","9.98 %","95,330.00"
"MEHL","2024-05-29","316","339.6","310","314.6","-0.13 %","89,969.00"
"MEHL","2024-05-27","312","318","308","315","1.29 %","17,890.00"
"MEHL","2024-05-26","316.1","319","309","311","-2.78 %","19,061.00"
"MEHL","2024-05-22","318","327","312.4","319.9","-0.59 %","35,521.00"
"MEHL","2024-05-21","317","324","311.1","321.8","3.14 %","38,468.00"
"MEHL","2024-05-20","303.1","318.9","303.1","312","0.97 %","31,326.00"
"MEHL","2024-05-19","307.8","313","301.5","309","0.39 %","17,586.00"
"MEHL","2024-05-16","301.9","315","301.9","307.8","-0.06 %","21,433.00"
"MEHL","2024-05-15","305","318.2","305","308","-0.96 %","17,414.00"
"MEHL","2024-05-14","296","314.9","296","311","2.98 %","23,571.00"
"MEHL","2024-05-13","299.1","309.9","299.1","302","-0.98 %","13,761.00"
"MEHL","2024-05-12","303","310","300","305","0.66 %","24,849.00"
